dataset,model,protocol,method,target_coverage,coverage,selective_error,full_error,n_subjects_total,n_subjects_available_coverage,n_subjects_available_selective_error,n_subjects_available_full_error
uci_har,random_forest,leakage_reduced_mixed,temp,0.8,0.7927236240728923,0.005791418057632895,0.04788572062309564,30,30,30,30
uci_har,random_forest,leakage_reduced_mixed,temp,0.9,0.8990566605603102,0.018002061306730002,0.04788572062309564,30,30,30,30
uci_har,random_forest,leakage_reduced_mixed,temp,1.0,0.9998169063187385,0.04770580914980242,0.04788572062309564,30,30,30,30
uci_har,random_forest,sample_mixed,iso,0.5,0.8621996175434022,0.0032314566841335672,0.025179025265229322,30,30,30,30
uci_har,random_forest,sample_mixed,iso,0.6,0.8621996175434022,0.0032314566841335672,0.025179025265229322,30,30,30,30
uci_har,random_forest,sample_mixed,iso,0.7,0.8621996175434022,0.0032314566841335672,0.025179025265229322,30,30,30,30
uci_har,random_forest,sample_mixed,iso,0.8,0.8628558489429955,0.003229919228772175,0.025179025265229322,30,30,30,30
uci_har,random_forest,sample_mixed,iso,0.9,0.9042735022994824,0.004612248816439756,0.025179025265229322,30,30,30,30
uci_har,random_forest,sample_mixed,iso,1.0,0.9996926142674464,0.025027610911720493,0.025179025265229322,30,30,30,30
uci_har,random_forest,sample_mixed,raw,0.5,0.502454817867001,0.0,0.024692997729043542,30,30,30,30
uci_har,random_forest,sample_mixed,raw,0.6,0.6010663513071733,0.0,0.024692997729043542,30,30,30,30
uci_har,random_forest,sample_mixed,raw,0.7,0.6989306471030027,6.629805716143331e-05,0.024692997729043542,30,30,30,30
uci_har,random_forest,sample_mixed,raw,0.8,0.7971808111967309,0.0008305988655955366,0.024692997729043542,30,30,30,30
uci_har,random_forest,sample_mixed,raw,0.9,0.8985970236890594,0.004500661150936513,0.024692997729043542,30,30,30,30
uci_har,random_forest,sample_mixed,raw,1.0,0.9996847506576672,0.02450109354518141,0.024692997729043542,30,30,30,30
uci_har,random_forest,sample_mixed,temp,0.5,0.4972554585702248,0.0,0.024692997729043542,30,30,30,30
uci_har,random_forest,sample_mixed,temp,0.6,0.5945714034218417,0.0,0.024692997729043542,30,30,30,30
uci_har,random_forest,sample_mixed,temp,0.7,0.6963729229662117,2.4154589371980676e-05,0.024692997729043542,30,30,30,30
uci_har,random_forest,sample_mixed,temp,0.8,0.7950743447147807,0.0005529007336731495,0.024692997729043542,30,30,30,30
uci_har,random_forest,sample_mixed,temp,0.9,0.8973634792836365,0.0034428841170736344,0.024692997729043542,30,30,30,30
uci_har,random_forest,sample_mixed,temp,1.0,0.9994655784837103,0.024342896914091968,0.024692997729043542,30,30,30,30
uci_har,random_forest,subject_disjoint,iso,0.5,0.6267708003228449,0.01565272937044209,0.08071072913957056,30,30,30,30
uci_har,random_forest,subject_disjoint,iso,0.6,0.6481005313990311,0.016821492548416136,0.08071072913957056,30,30,30,30
uci_har,random_forest,subject_disjoint,iso,0.7,0.6995193128770655,0.01968844092570395,0.08071072913957056,30,30,30,30
uci_har,random_forest,subject_disjoint,iso,0.8,0.7918462831799296,0.025303656379289392,0.08071072913957056,30,30,30,30
uci_har,random_forest,subject_disjoint,iso,0.9,0.889769787108711,0.043469855864332455,0.08071072913957056,30,30,30,30
uci_har,random_forest,subject_disjoint,iso,1.0,0.9990693433400203,0.08013672046129151,0.08071072913957056,30,30,30,30
uci_har,random_forest,subject_disjoint,raw,0.5,0.4887816014326454,0.004919762808309593,0.07521755360823174,30,30,30,30
uci_har,random_forest,subject_disjoint,raw,0.6,0.5792743273384819,0.009126850563102093,0.07521755360823174,30,30,30,30
uci_har,random_forest,subject_disjoint,raw,0.7,0.6786028711807695,0.016111112093605037,0.07521755360823174,30,30,30,30
uci_har,random_forest,subject_disjoint,raw,0.8,0.7843306742321559,0.027019595976020667,0.07521755360823174,30,30,30,30
uci_har,random_forest,subject_disjoint,raw,0.9,0.8883137106602003,0.042422080469406515,0.07521755360823174,30,30,30,30
uci_har,random_forest,subject_disjoint,raw,1.0,0.9990897992689011,0.07491547937671507,0.07521755360823174,30,30,30,30
uci_har,random_forest,subject_disjoint,temp,0.5,0.4861115117013527,0.004595391157812377,0.07521755360823174,30,30,30,30
uci_har,random_forest,subject_disjoint,temp,0.6,0.5794564345694472,0.008142551811584705,0.07521755360823174,30,30,30,30
uci_har,random_forest,subject_disjoint,temp,0.7,0.6792930437945318,0.013726581061472254,0.07521755360823174,30,30,30,30
uci_har,random_forest,subject_disjoint,temp,0.8,0.7829226685757376,0.024646611426044424,0.07521755360823174,30,30,30,30
uci_har,random_forest,subject_disjoint,temp,0.9,0.8852655732025377,0.037768173771364655,0.07521755360823174,30,30,30,30
uci_har,random_forest,subject_disjoint,temp,1.0,0.9995693350676232,0.0750882163580791,0.07521755360823174,30,30,30,30
wisdm_watch_accel,cnn1d,sample_mixed,iso,0.5,0.5212193361120593,0.04567175150832187,0.22865084252710166,50,50,50,50
wisdm_watch_accel,cnn1d,sample_mixed,iso,0.6,0.6205491960244965,0.07223752330094955,0.22865084252710166,50,50,50,50
wisdm_watch_accel,cnn1d,sample_mixed,iso,0.7,0.717154553755368,0.10483645621459058,0.22865084252710166,50,50,50,50
wisdm_watch_accel,cnn1d,sample_mixed,iso,0.8,0.8133911751137081,0.14436067483659387,0.22865084252710166,50,50,50,50
wisdm_watch_accel,cnn1d,sample_mixed,iso,0.9,0.9090810079580689,0.18734649714681492,0.22865084252710166,50,50,50,50
wisdm_watch_accel,cnn1d,sample_mixed,iso,1.0,0.9998224266442196,0.22854626446075277,0.22865084252710166,50,50,50,50
wisdm_watch_accel,cnn1d,sample_mixed,raw,0.5,0.5219843904442134,0.04902992756822811,0.2343570799496374,50,50,50,50
wisdm_watch_accel,cnn1d,sample_mixed,raw,0.6,0.6214947389842009,0.07536742786077298,0.2343570799496374,50,50,50,50
wisdm_watch_accel,cnn1d,sample_mixed,raw,0.7,0.7183377803642252,0.11073927306092582,0.2343570799496374,50,50,50,50
wisdm_watch_accel,cnn1d,sample_mixed,raw,0.8,0.8132390062622761,0.15004785973013962,0.2343570799496374,50,50,50,50
wisdm_watch_accel,cnn1d,sample_mixed,raw,0.9,0.9103184225440495,0.19329905083176194,0.2343570799496374,50,50,50,50
wisdm_watch_accel,cnn1d,sample_mixed,raw,1.0,0.9997377120713901,0.23419934056161637,0.2343570799496374,50,50,50,50
wisdm_watch_accel,cnn1d,sample_mixed,temp,0.5,0.5219705475854529,0.04925841789179089,0.2343570799496374,50,50,50,50
wisdm_watch_accel,cnn1d,sample_mixed,temp,0.6,0.6209906435891819,0.07522641687190358,0.2343570799496374,50,50,50,50
wisdm_watch_accel,cnn1d,sample_mixed,temp,0.7,0.7177037279277152,0.11049856566327744,0.2343570799496374,50,50,50,50
wisdm_watch_accel,cnn1d,sample_mixed,temp,0.8,0.8131386081778497,0.14983320823613547,0.2343570799496374,50,50,50,50
wisdm_watch_accel,cnn1d,sample_mixed,temp,0.9,0.9098879420718078,0.1928090980794547,0.2343570799496374,50,50,50,50
wisdm_watch_accel,cnn1d,sample_mixed,temp,1.0,0.9997481966344083,0.23420541650582927,0.2343570799496374,50,50,50,50
wisdm_watch_accel,cnn1d,subject_disjoint,iso,0.5,0.5482891553530641,0.3305570470816241,0.48335755400054553,50,50,50,50
wisdm_watch_accel,cnn1d,subject_disjoint,iso,0.6,0.6458650817793549,0.3695026044814928,0.48335755400054553,50,50,50,50
wisdm_watch_accel,cnn1d,subject_disjoint,iso,0.7,0.7384508161607017,0.4036012638949107,0.48335755400054553,50,50,50,50
wisdm_watch_accel,cnn1d,subject_disjoint,iso,0.8,0.8241905795536454,0.4323295686698655,0.48335755400054553,50,50,50,50
wisdm_watch_accel,cnn1d,subject_disjoint,iso,0.9,0.9124585438288548,0.45777515106308087,0.48335755400054553,50,50,50,50
wisdm_watch_accel,cnn1d,subject_disjoint,iso,1.0,0.9994762110212929,0.4832765232742413,0.48335755400054553,50,50,50,50
wisdm_watch_accel,cnn1d,subject_disjoint,raw,0.5,0.5090994620573638,0.32496185038748565,0.4901993587333986,50,50,50,50
wisdm_watch_accel,cnn1d,subject_disjoint,raw,0.6,0.6049680625220695,0.3666174399460433,0.4901993587333986,50,50,50,50
wisdm_watch_accel,cnn1d,subject_disjoint,raw,0.7,0.6997662199142711,0.4005664985168331,0.4901993587333986,50,50,50,50
wisdm_watch_accel,cnn1d,subject_disjoint,raw,0.8,0.8010474771941289,0.4330857819968215,0.4901993587333986,50,50,50,50
wisdm_watch_accel,cnn1d,subject_disjoint,raw,0.9,0.9004154157541855,0.4624578324602426,0.4901993587333986,50,50,50,50
wisdm_watch_accel,cnn1d,subject_disjoint,raw,1.0,0.9993268300860177,0.4900366698621729,0.4901993587333986,50,50,50,50
wisdm_watch_accel,cnn1d,subject_disjoint,temp,0.5,0.5102506495270976,0.3332484337167218,0.4901993587333986,50,50,50,50
wisdm_watch_accel,cnn1d,subject_disjoint,temp,0.6,0.6008113654955533,0.3685798742367018,0.4901993587333986,50,50,50,50
wisdm_watch_accel,cnn1d,subject_disjoint,temp,0.7,0.6994516106097042,0.405041845726565,0.4901993587333986,50,50,50,50
wisdm_watch_accel,cnn1d,subject_disjoint,temp,0.8,0.8020355540074864,0.43549412005750193,0.4901993587333986,50,50,50,50
wisdm_watch_accel,cnn1d,subject_disjoint,temp,0.9,0.9005841987764631,0.4633660930174877,0.4901993587333986,50,50,50,50
wisdm_watch_accel,cnn1d,subject_disjoint,temp,1.0,0.999416195920832,0.4900870295875086,0.4901993587333986,50,50,50,50
wisdm_watch_accel,extra_trees,sample_mixed,iso,0.5,0.4769662072146284,0.014322897196777904,0.1779192995439565,50,50,50,50
wisdm_watch_accel,extra_trees,sample_mixed,iso,0.6,0.5797157092470675,0.025522444422903624,0.1779192995439565,50,50,50,50
wisdm_watch_accel,extra_trees,sample_mixed,iso,0.7,0.6819541502568862,0.045512081159919206,0.1779192995439565,50,50,50,50
wisdm_watch_accel,extra_trees,sample_mixed,iso,0.8,0.7879337639356168,0.0793973115969707,0.1779192995439565,50,50,50,50
wisdm_watch_accel,extra_trees,sample_mixed,iso,0.9,0.8947764294703455,0.12479191770370185,0.1779192995439565,50,50,50,50
wisdm_watch_accel,extra_trees,sample_mixed,iso,1.0,0.9996386396391267,0.17768914772445712,0.1779192995439565,50,50,50,50
wisdm_watch_accel,extra_trees,sample_mixed,raw,0.5,0.4811956839101847,0.013905878928069652,0.17742644116396133,50,50,50,50
wisdm_watch_accel,extra_trees,sample_mixed,raw,0.6,0.5844863430864382,0.02513086420817208,0.17742644116396133,50,50,50,50
wisdm_watch_accel,extra_trees,sample_mixed,raw,0.7,0.6867207370300309,0.04489599777654573,0.17742644116396133,50,50,50,50
wisdm_watch_accel,extra_trees,sample_mixed,raw,0.8,0.7925597101809753,0.08102701720249461,0.17742644116396133,50,50,50,50
wisdm_watch_accel,extra_trees,sample_mixed,raw,0.9,0.8972424771891536,0.12586393852215857,0.17742644116396133,50,50,50,50
wisdm_watch_accel,extra_trees,sample_mixed,raw,1.0,0.9996151987900214,0.17720853975004267,0.17742644116396133,50,50,50,50
wisdm_watch_accel,extra_trees,sample_mixed,temp,0.5,0.478774006072155,0.014044143511274849,0.17742644116396133,50,50,50,50
wisdm_watch_accel,extra_trees,sample_mixed,temp,0.6,0.5814053311451215,0.024946057758445904,0.17742644116396133,50,50,50,50
wisdm_watch_accel,extra_trees,sample_mixed,temp,0.7,0.6851295187745048,0.04489803604181736,0.17742644116396133,50,50,50,50
wisdm_watch_accel,extra_trees,sample_mixed,temp,0.8,0.7903733185190213,0.07868847193406864,0.17742644116396133,50,50,50,50
wisdm_watch_accel,extra_trees,sample_mixed,temp,0.9,0.895392534481697,0.1246492228461166,0.17742644116396133,50,50,50,50
wisdm_watch_accel,extra_trees,sample_mixed,temp,1.0,0.9995851992369186,0.17721275289388289,0.17742644116396133,50,50,50,50
wisdm_watch_accel,extra_trees,subject_disjoint,iso,0.5,0.5529322540865705,0.19025010208189397,0.3748809369158475,50,50,50,50
wisdm_watch_accel,extra_trees,subject_disjoint,iso,0.6,0.6534613521169338,0.23314435268482256,0.3748809369158475,50,50,50,50
wisdm_watch_accel,extra_trees,subject_disjoint,iso,0.7,0.7445960785898691,0.27270159947859673,0.3748809369158475,50,50,50,50
wisdm_watch_accel,extra_trees,subject_disjoint,iso,0.8,0.828806342862001,0.3080989431867965,0.3748809369158475,50,50,50,50
wisdm_watch_accel,extra_trees,subject_disjoint,iso,0.9,0.9155188064705871,0.3434377481119821,0.3748809369158475,50,50,50,50
wisdm_watch_accel,extra_trees,subject_disjoint,iso,1.0,0.9995890329352051,0.3746788309359827,0.3748809369158475,50,50,50,50
wisdm_watch_accel,extra_trees,subject_disjoint,raw,0.5,0.5221378363278564,0.1802641214244824,0.36877749951707595,50,50,50,50
wisdm_watch_accel,extra_trees,subject_disjoint,raw,0.6,0.6197749341024982,0.2205708546923941,0.36877749951707595,50,50,50,50
wisdm_watch_accel,extra_trees,subject_disjoint,raw,0.7,0.7146283054042023,0.25914370774540674,0.36877749951707595,50,50,50,50
wisdm_watch_accel,extra_trees,subject_disjoint,raw,0.8,0.8108752893421937,0.2974119674538255,0.36877749951707595,50,50,50,50
wisdm_watch_accel,extra_trees,subject_disjoint,raw,0.9,0.9064010882914135,0.3339915139245169,0.36877749951707595,50,50,50,50
wisdm_watch_accel,extra_trees,subject_disjoint,raw,1.0,0.9997237382392072,0.36866231622305207,0.36877749951707595,50,50,50,50
wisdm_watch_accel,extra_trees,subject_disjoint,temp,0.5,0.5257997439134053,0.1926349167918323,0.36877749951707595,50,50,50,50
wisdm_watch_accel,extra_trees,subject_disjoint,temp,0.6,0.619830304531054,0.22940530132023423,0.36877749951707595,50,50,50,50
wisdm_watch_accel,extra_trees,subject_disjoint,temp,0.7,0.7123218592077203,0.2653999790576401,0.36877749951707595,50,50,50,50
wisdm_watch_accel,extra_trees,subject_disjoint,temp,0.8,0.8038421417224416,0.29910979092048096,0.36877749951707595,50,50,50,50
wisdm_watch_accel,extra_trees,subject_disjoint,temp,0.9,0.8986477825751451,0.33225684307328857,0.36877749951707595,50,50,50,50
wisdm_watch_accel,extra_trees,subject_disjoint,temp,1.0,0.999614479993421,0.3686088604899079,0.36877749951707595,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,sample_mixed,iso,0.5,0.4923239360968213,0.012713280561936671,0.15555735688504466,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,sample_mixed,iso,0.6,0.5895627288163466,0.02001246524341653,0.15555735688504466,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,sample_mixed,iso,0.7,0.6892898173056591,0.03558218160558742,0.15555735688504466,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,sample_mixed,iso,0.8,0.7934759961385702,0.06398683241841495,0.15555735688504466,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,sample_mixed,iso,0.9,0.8963015311434285,0.10431198322610054,0.15555735688504466,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,sample_mixed,iso,1.0,0.9997362640745731,0.15538475316060013,0.15555735688504466,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,sample_mixed,raw,0.5,0.49229448220856725,0.012540945828794194,0.15449353690064652,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,sample_mixed,raw,0.6,0.5893641642392855,0.01990580812059592,0.15449353690064652,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,sample_mixed,raw,0.7,0.6895493454270277,0.035125804879739556,0.15449353690064652,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,sample_mixed,raw,0.8,0.7929419054177467,0.06324693011462287,0.15449353690064652,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,sample_mixed,raw,0.9,0.8968136707183035,0.10394013449886014,0.15449353690064652,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,sample_mixed,raw,1.0,0.9997456176578262,0.15434369358288197,0.15449353690064652,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,sample_mixed,temp,0.5,0.492631493255822,0.01235035698522651,0.15449353690064652,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,sample_mixed,temp,0.6,0.5904994749127834,0.01992381372126944,0.15449353690064652,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,sample_mixed,temp,0.7,0.6894405270500067,0.03463971766044883,0.15449353690064652,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,sample_mixed,temp,0.8,0.7925562457423161,0.06273223305778457,0.15449353690064652,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,sample_mixed,temp,0.9,0.8965043204746611,0.10356933913129777,0.15449353690064652,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,sample_mixed,temp,1.0,0.9997589969153989,0.1543485015238766,0.15449353690064652,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,subject_disjoint,iso,0.5,0.5528872730204907,0.1732740530970663,0.3581359631715235,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,subject_disjoint,iso,0.6,0.6544411356351927,0.2171930529173424,0.3581359631715235,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,subject_disjoint,iso,0.7,0.7494509014445966,0.2587817327938471,0.3581359631715235,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,subject_disjoint,iso,0.8,0.8375277432905079,0.2957810317331967,0.3581359631715235,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,subject_disjoint,iso,0.9,0.9209293910998194,0.32883301778773527,0.3581359631715235,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,subject_disjoint,iso,1.0,0.9997762314232397,0.3580446778356744,0.3581359631715235,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,subject_disjoint,raw,0.5,0.523812915417947,0.16363821008289578,0.35791113176373324,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,subject_disjoint,raw,0.6,0.6206029922401697,0.20601491310629363,0.35791113176373324,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,subject_disjoint,raw,0.7,0.7182914231200916,0.24920598698898647,0.35791113176373324,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,subject_disjoint,raw,0.8,0.813890216351968,0.28797089957500005,0.35791113176373324,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,subject_disjoint,raw,0.9,0.9087378008872221,0.3243842041367333,0.35791113176373324,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,subject_disjoint,raw,1.0,0.9997727732638141,0.35781372123117317,0.35791113176373324,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,subject_disjoint,temp,0.5,0.5287638089282952,0.16355021280662463,0.35791113176373324,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,subject_disjoint,temp,0.6,0.6283527540978748,0.20866620565625127,0.35791113176373324,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,subject_disjoint,temp,0.7,0.7253971607295007,0.25176223865670566,0.35791113176373324,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,subject_disjoint,temp,0.8,0.8189009146564495,0.29004435778421755,0.35791113176373324,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,subject_disjoint,temp,0.9,0.9106859478553453,0.32601492466271714,0.35791113176373324,50,50,50,50
wisdm_watch_accel,hist_gradient_boosting,subject_disjoint,temp,1.0,0.9997462810692751,0.35781743104034947,0.35791113176373324,50,50,50,50
wisdm_watch_accel,logistic,sample_mixed,iso,0.5,0.5229580473905308,0.09918542173590478,0.2905075419881504,50,50,50,50
wisdm_watch_accel,logistic,sample_mixed,iso,0.6,0.6213400166273911,0.13380808548515744,0.2905075419881504,50,50,50,50
wisdm_watch_accel,logistic,sample_mixed,iso,0.7,0.7181309582584424,0.17125451053657184,0.2905075419881504,50,50,50,50
wisdm_watch_accel,logistic,sample_mixed,iso,0.8,0.8144630891431062,0.21183793766606887,0.2905075419881504,50,50,50,50
wisdm_watch_accel,logistic,sample_mixed,iso,0.9,0.9084166166862038,0.25123515120839857,0.2905075419881504,50,50,50,50
wisdm_watch_accel,logistic,sample_mixed,iso,1.0,0.9997111114154048,0.2903980285233522,0.2905075419881504,50,50,50,50
wisdm_watch_accel,logistic,sample_mixed,raw,0.5,0.524325244616588,0.10008155972738812,0.2885665946739464,50,50,50,50
wisdm_watch_accel,logistic,sample_mixed,raw,0.6,0.6236666616162276,0.13449625994714234,0.2885665946739464,50,50,50,50
wisdm_watch_accel,logistic,sample_mixed,raw,0.7,0.718911059630964,0.17008394175918087,0.2885665946739464,50,50,50,50
wisdm_watch_accel,logistic,sample_mixed,raw,0.8,0.8151932741915541,0.2109066106449696,0.2885665946739464,50,50,50,50
wisdm_watch_accel,logistic,sample_mixed,raw,0.9,0.9093481350535352,0.25004370753322647,0.2885665946739464,50,50,50,50
wisdm_watch_accel,logistic,sample_mixed,raw,1.0,0.9997045969355779,0.2884259148366602,0.2885665946739464,50,50,50,50
wisdm_watch_accel,logistic,sample_mixed,temp,0.5,0.5244400985974611,0.10033377079506572,0.2885665946739464,50,50,50,50
wisdm_watch_accel,logistic,sample_mixed,temp,0.6,0.6238541756998622,0.1346394544290885,0.2885665946739464,50,50,50,50
wisdm_watch_accel,logistic,sample_mixed,temp,0.7,0.7192585047801454,0.17013502821950038,0.2885665946739464,50,50,50,50
wisdm_watch_accel,logistic,sample_mixed,temp,0.8,0.8151045232036839,0.21082542219841266,0.2885665946739464,50,50,50,50
wisdm_watch_accel,logistic,sample_mixed,temp,0.9,0.9092714118158579,0.25006544402589226,0.2885665946739464,50,50,50,50
wisdm_watch_accel,logistic,sample_mixed,temp,1.0,0.9997041712225083,0.28842611178475336,0.2885665946739464,50,50,50,50
wisdm_watch_accel,logistic,subject_disjoint,iso,0.5,0.5289556816375754,0.2325023445756353,0.40063890362586885,50,50,50,50
wisdm_watch_accel,logistic,subject_disjoint,iso,0.6,0.623629060385674,0.26404394035767453,0.40063890362586885,50,50,50,50
wisdm_watch_accel,logistic,subject_disjoint,iso,0.7,0.7202074925583005,0.2983768606755616,0.40063890362586885,50,50,50,50
wisdm_watch_accel,logistic,subject_disjoint,iso,0.8,0.8165217389929639,0.33327632598384727,0.40063890362586885,50,50,50,50
wisdm_watch_accel,logistic,subject_disjoint,iso,0.9,0.9100705410542915,0.36799002509301465,0.40063890362586885,50,50,50,50
wisdm_watch_accel,logistic,subject_disjoint,iso,1.0,0.9997103939759352,0.40053462044756666,0.40063890362586885,50,50,50,50
wisdm_watch_accel,logistic,subject_disjoint,raw,0.5,0.5070935136186314,0.21732184451241968,0.39302501105498927,50,50,50,50
wisdm_watch_accel,logistic,subject_disjoint,raw,0.6,0.6045841093069569,0.2519783376122513,0.39302501105498927,50,50,50,50
wisdm_watch_accel,logistic,subject_disjoint,raw,0.7,0.699225354959558,0.28461068964461295,0.39302501105498927,50,50,50,50
wisdm_watch_accel,logistic,subject_disjoint,raw,0.8,0.7960854638429997,0.3192600809632441,0.39302501105498927,50,50,50,50
wisdm_watch_accel,logistic,subject_disjoint,raw,0.9,0.8963603177324144,0.35557971492998014,0.39302501105498927,50,50,50,50
wisdm_watch_accel,logistic,subject_disjoint,raw,1.0,0.9995611284705782,0.3928351374827772,0.39302501105498927,50,50,50,50
wisdm_watch_accel,logistic,subject_disjoint,temp,0.5,0.5008399146493845,0.2226222519569105,0.39302501105498927,50,50,50,50
wisdm_watch_accel,logistic,subject_disjoint,temp,0.6,0.5979397006261108,0.25503362571297566,0.39302501105498927,50,50,50,50
wisdm_watch_accel,logistic,subject_disjoint,temp,0.7,0.6941454036107157,0.2872015443563746,0.39302501105498927,50,50,50,50
wisdm_watch_accel,logistic,subject_disjoint,temp,0.8,0.7926116695795692,0.3208233534205533,0.39302501105498927,50,50,50,50
wisdm_watch_accel,logistic,subject_disjoint,temp,0.9,0.8966027600634382,0.3567802774554662,0.39302501105498927,50,50,50,50
wisdm_watch_accel,logistic,subject_disjoint,temp,1.0,0.9995960584863539,0.39286828562327863,0.39302501105498927,50,50,50,50
wisdm_watch_accel,random_forest,sample_mixed,iso,0.5,0.4824617696208871,0.01650498229400496,0.17914897807208535,50,50,50,50
wisdm_watch_accel,random_forest,sample_mixed,iso,0.6,0.5820935648494464,0.027698029352001566,0.17914897807208535,50,50,50,50
wisdm_watch_accel,random_forest,sample_mixed,iso,0.7,0.6835367588939161,0.04844387090770831,0.17914897807208535,50,50,50,50
wisdm_watch_accel,random_forest,sample_mixed,iso,0.8,0.7887931741248728,0.0815816475752601,0.17914897807208535,50,50,50,50
wisdm_watch_accel,random_forest,sample_mixed,iso,0.9,0.8941883344767007,0.12700790813948898,0.17914897807208535,50,50,50,50
wisdm_watch_accel,random_forest,sample_mixed,iso,1.0,0.9996966496661743,0.17895727172882692,0.17914897807208535,50,50,50,50
wisdm_watch_accel,random_forest,sample_mixed,raw,0.5,0.4860474931048831,0.01679576515289993,0.1778800258004135,50,50,50,50
wisdm_watch_accel,random_forest,sample_mixed,raw,0.6,0.5863348984865282,0.029811878054225006,0.1778800258004135,50,50,50,50
wisdm_watch_accel,random_forest,sample_mixed,raw,0.7,0.6892197190778419,0.05118840221706522,0.1778800258004135,50,50,50,50
wisdm_watch_accel,random_forest,sample_mixed,raw,0.8,0.7922066071328112,0.08356603406980251,0.1778800258004135,50,50,50,50
wisdm_watch_accel,random_forest,sample_mixed,raw,0.9,0.8974169622079432,0.12740824853926694,0.1778800258004135,50,50,50,50
wisdm_watch_accel,random_forest,sample_mixed,raw,1.0,0.9997889184223111,0.17776442392337144,0.1778800258004135,50,50,50,50
wisdm_watch_accel,random_forest,sample_mixed,temp,0.5,0.4836172290029937,0.016194251989814862,0.1778800258004135,50,50,50,50
wisdm_watch_accel,random_forest,sample_mixed,temp,0.6,0.5850624339843303,0.027927864919185353,0.1778800258004135,50,50,50,50
wisdm_watch_accel,random_forest,sample_mixed,temp,0.7,0.6865943703895466,0.0488414837898749,0.1778800258004135,50,50,50,50
wisdm_watch_accel,random_forest,sample_mixed,temp,0.8,0.7905891240661584,0.0808873722096199,0.1778800258004135,50,50,50,50
wisdm_watch_accel,random_forest,sample_mixed,temp,0.9,0.8953333278066959,0.12584100063197087,0.1778800258004135,50,50,50,50
wisdm_watch_accel,random_forest,sample_mixed,temp,1.0,0.9997527274869253,0.1777409103981074,0.1778800258004135,50,50,50,50
wisdm_watch_accel,random_forest,subject_disjoint,iso,0.5,0.5542438147975762,0.1749727573264227,0.36527867606004255,50,50,50,50
wisdm_watch_accel,random_forest,subject_disjoint,iso,0.6,0.6556399949622631,0.21982826114320297,0.36527867606004255,50,50,50,50
wisdm_watch_accel,random_forest,subject_disjoint,iso,0.7,0.749936513753715,0.26017777134307385,0.36527867606004255,50,50,50,50
wisdm_watch_accel,random_forest,subject_disjoint,iso,0.8,0.8349631892380088,0.29762337353916885,0.36527867606004255,50,50,50,50
wisdm_watch_accel,random_forest,subject_disjoint,iso,0.9,0.9147318924959581,0.3313304220789861,0.36527867606004255,50,50,50,50
wisdm_watch_accel,random_forest,subject_disjoint,iso,1.0,0.9996610176740768,0.36513169548970725,0.36527867606004255,50,50,50,50
wisdm_watch_accel,random_forest,subject_disjoint,raw,0.5,0.5273152298305944,0.1656639053994788,0.3587204343855015,50,50,50,50
wisdm_watch_accel,random_forest,subject_disjoint,raw,0.6,0.6238621948723436,0.20662390931359617,0.3587204343855015,50,50,50,50
wisdm_watch_accel,random_forest,subject_disjoint,raw,0.7,0.719905150425953,0.24781188397095044,0.3587204343855015,50,50,50,50
wisdm_watch_accel,random_forest,subject_disjoint,raw,0.8,0.8142740079884123,0.287078708105003,0.3587204343855015,50,50,50,50
wisdm_watch_accel,random_forest,subject_disjoint,raw,0.9,0.9057689351383913,0.3234874040327502,0.3587204343855015,50,50,50,50
