dataset,model,protocol,seed,method,representation,bin_index,bin_lower,bin_upper,upper_inclusive,n_windows,count,proportion,summary_unit,inferential,source_pattern
uci_har,hist_gradient_boosting,sample_mixed,20260914,iso,V1_official_features,0,0.0,0.05,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,iso,V1_official_features,1,0.05,0.1,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,iso,V1_official_features,2,0.1,0.15,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,iso,V1_official_features,3,0.15,0.2,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,iso,V1_official_features,4,0.2,0.25,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,iso,V1_official_features,5,0.25,0.3,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,iso,V1_official_features,6,0.3,0.35,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,iso,V1_official_features,7,0.35,0.4,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,iso,V1_official_features,8,0.4,0.45,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,iso,V1_official_features,9,0.45,0.5,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,iso,V1_official_features,10,0.5,0.55,False,10299,13,0.0012622584716962813,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,iso,V1_official_features,11,0.55,0.6,False,10299,30,0.0029129041654529565,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,iso,V1_official_features,12,0.6,0.65,False,10299,17,0.0016506456937566754,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,iso,V1_official_features,13,0.65,0.7,False,10299,40,0.0038838722206039423,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,iso,V1_official_features,14,0.7,0.75,False,10299,41,0.003980969026119041,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,iso,V1_official_features,15,0.75,0.8,False,10299,57,0.005534517914360618,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,iso,V1_official_features,16,0.8,0.85,False,10299,22,0.002136129721332168,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,iso,V1_official_features,17,0.85,0.9,False,10299,45,0.004369356248179435,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,iso,V1_official_features,18,0.9,0.95,False,10299,73,0.007088066802602194,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,iso,V1_official_features,19,0.95,1.0,True,10299,9961,0.9671812797358967,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,raw,V1_official_features,0,0.0,0.05,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,raw,V1_official_features,1,0.05,0.1,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,raw,V1_official_features,2,0.1,0.15,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,raw,V1_official_features,3,0.15,0.2,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,raw,V1_official_features,4,0.2,0.25,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,raw,V1_official_features,5,0.25,0.3,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,raw,V1_official_features,6,0.3,0.35,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,raw,V1_official_features,7,0.35,0.4,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,raw,V1_official_features,8,0.4,0.45,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,raw,V1_official_features,9,0.45,0.5,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,raw,V1_official_features,10,0.5,0.55,False,10299,11,0.001068064860666084,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,raw,V1_official_features,11,0.55,0.6,False,10299,9,0.000873871249635887,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,raw,V1_official_features,12,0.6,0.65,False,10299,16,0.001553548888241577,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,raw,V1_official_features,13,0.65,0.7,False,10299,14,0.0013593552772113797,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,raw,V1_official_features,14,0.7,0.75,False,10299,13,0.0012622584716962813,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,raw,V1_official_features,15,0.75,0.8,False,10299,22,0.002136129721332168,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,raw,V1_official_features,16,0.8,0.85,False,10299,19,0.0018448393047868724,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,raw,V1_official_features,17,0.85,0.9,False,10299,29,0.002815807359937858,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,raw,V1_official_features,18,0.9,0.95,False,10299,68,0.006602582775026702,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,raw,V1_official_features,19,0.95,1.0,True,10299,10098,0.9804835420914652,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,temp,V1_official_features,0,0.0,0.05,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,temp,V1_official_features,1,0.05,0.1,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,temp,V1_official_features,2,0.1,0.15,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,temp,V1_official_features,3,0.15,0.2,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,temp,V1_official_features,4,0.2,0.25,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,temp,V1_official_features,5,0.25,0.3,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,temp,V1_official_features,6,0.3,0.35,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,temp,V1_official_features,7,0.35,0.4,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,temp,V1_official_features,8,0.4,0.45,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,temp,V1_official_features,9,0.45,0.5,False,10299,2,0.00019419361103019712,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,temp,V1_official_features,10,0.5,0.55,False,10299,21,0.00203903291581707,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,temp,V1_official_features,11,0.55,0.6,False,10299,24,0.002330323332362365,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,temp,V1_official_features,12,0.6,0.65,False,10299,16,0.001553548888241577,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,temp,V1_official_features,13,0.65,0.7,False,10299,29,0.002815807359937858,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,temp,V1_official_features,14,0.7,0.75,False,10299,20,0.0019419361103019711,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,temp,V1_official_features,15,0.75,0.8,False,10299,44,0.004272259442664336,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,temp,V1_official_features,16,0.8,0.85,False,10299,44,0.004272259442664336,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,temp,V1_official_features,17,0.85,0.9,False,10299,71,0.006893873191571997,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,temp,V1_official_features,18,0.9,0.95,False,10299,126,0.012234197494902418,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260914,temp,V1_official_features,19,0.95,1.0,True,10299,9902,0.9614525682105058,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,iso,V1_official_features,0,0.0,0.05,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,iso,V1_official_features,1,0.05,0.1,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,iso,V1_official_features,2,0.1,0.15,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,iso,V1_official_features,3,0.15,0.2,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,iso,V1_official_features,4,0.2,0.25,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,iso,V1_official_features,5,0.25,0.3,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,iso,V1_official_features,6,0.3,0.35,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,iso,V1_official_features,7,0.35,0.4,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,iso,V1_official_features,8,0.4,0.45,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,iso,V1_official_features,9,0.45,0.5,False,10299,1,9.709680551509856e-05,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,iso,V1_official_features,10,0.5,0.55,False,10299,23,0.002233226526847267,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,iso,V1_official_features,11,0.55,0.6,False,10299,20,0.0019419361103019711,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,iso,V1_official_features,12,0.6,0.65,False,10299,18,0.001747742499271774,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,iso,V1_official_features,13,0.65,0.7,False,10299,30,0.0029129041654529565,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,iso,V1_official_features,14,0.7,0.75,False,10299,36,0.003495484998543548,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,iso,V1_official_features,15,0.75,0.8,False,10299,35,0.0033983881930284496,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,iso,V1_official_features,16,0.8,0.85,False,10299,29,0.002815807359937858,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,iso,V1_official_features,17,0.85,0.9,False,10299,70,0.006796776386056899,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,iso,V1_official_features,18,0.9,0.95,False,10299,93,0.009030002912904166,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,iso,V1_official_features,19,0.95,1.0,True,10299,9944,0.96553063404214,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,raw,V1_official_features,0,0.0,0.05,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,raw,V1_official_features,1,0.05,0.1,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,raw,V1_official_features,2,0.1,0.15,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,raw,V1_official_features,3,0.15,0.2,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,raw,V1_official_features,4,0.2,0.25,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,raw,V1_official_features,5,0.25,0.3,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,raw,V1_official_features,6,0.3,0.35,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,raw,V1_official_features,7,0.35,0.4,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,raw,V1_official_features,8,0.4,0.45,False,10299,1,9.709680551509856e-05,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,raw,V1_official_features,9,0.45,0.5,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,raw,V1_official_features,10,0.5,0.55,False,10299,12,0.0011651616661811825,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,raw,V1_official_features,11,0.55,0.6,False,10299,13,0.0012622584716962813,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,raw,V1_official_features,12,0.6,0.65,False,10299,8,0.0007767744441207885,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,raw,V1_official_features,13,0.65,0.7,False,10299,19,0.0018448393047868724,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,raw,V1_official_features,14,0.7,0.75,False,10299,11,0.001068064860666084,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,raw,V1_official_features,15,0.75,0.8,False,10299,19,0.0018448393047868724,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,raw,V1_official_features,16,0.8,0.85,False,10299,17,0.0016506456937566754,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,raw,V1_official_features,17,0.85,0.9,False,10299,33,0.003204194581998252,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,raw,V1_official_features,18,0.9,0.95,False,10299,67,0.006505485969511603,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,raw,V1_official_features,19,0.95,1.0,True,10299,10099,0.9805806388969803,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,temp,V1_official_features,0,0.0,0.05,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,temp,V1_official_features,1,0.05,0.1,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,temp,V1_official_features,2,0.1,0.15,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,temp,V1_official_features,3,0.15,0.2,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,temp,V1_official_features,4,0.2,0.25,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,temp,V1_official_features,5,0.25,0.3,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,temp,V1_official_features,6,0.3,0.35,False,10299,1,9.709680551509856e-05,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,temp,V1_official_features,7,0.35,0.4,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,temp,V1_official_features,8,0.4,0.45,False,10299,1,9.709680551509856e-05,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,temp,V1_official_features,9,0.45,0.5,False,10299,2,0.00019419361103019712,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,temp,V1_official_features,10,0.5,0.55,False,10299,20,0.0019419361103019711,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,temp,V1_official_features,11,0.55,0.6,False,10299,17,0.0016506456937566754,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,temp,V1_official_features,12,0.6,0.65,False,10299,22,0.002136129721332168,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,temp,V1_official_features,13,0.65,0.7,False,10299,30,0.0029129041654529565,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,temp,V1_official_features,14,0.7,0.75,False,10299,16,0.001553548888241577,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,temp,V1_official_features,15,0.75,0.8,False,10299,39,0.0037867754150888435,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,temp,V1_official_features,16,0.8,0.85,False,10299,51,0.004951937081270026,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,temp,V1_official_features,17,0.85,0.9,False,10299,70,0.006796776386056899,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,temp,V1_official_features,18,0.9,0.95,False,10299,121,0.011748713467326925,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260915,temp,V1_official_features,19,0.95,1.0,True,10299,9909,0.9621322458491116,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260916,iso,V1_official_features,0,0.0,0.05,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260916,iso,V1_official_features,1,0.05,0.1,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260916,iso,V1_official_features,2,0.1,0.15,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260916,iso,V1_official_features,3,0.15,0.2,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260916,iso,V1_official_features,4,0.2,0.25,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260916,iso,V1_official_features,5,0.25,0.3,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260916,iso,V1_official_features,6,0.3,0.35,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260916,iso,V1_official_features,7,0.35,0.4,False,10299,1,9.709680551509856e-05,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260916,iso,V1_official_features,8,0.4,0.45,False,10299,1,9.709680551509856e-05,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260916,iso,V1_official_features,9,0.45,0.5,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260916,iso,V1_official_features,10,0.5,0.55,False,10299,17,0.0016506456937566754,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260916,iso,V1_official_features,11,0.55,0.6,False,10299,32,0.003107097776483154,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260916,iso,V1_official_features,12,0.6,0.65,False,10299,42,0.00407806583163414,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260916,iso,V1_official_features,13,0.65,0.7,False,10299,6,0.0005825808330905913,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260916,iso,V1_official_features,14,0.7,0.75,False,10299,12,0.0011651616661811825,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260916,iso,V1_official_features,15,0.75,0.8,False,10299,65,0.006311292358481406,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260916,iso,V1_official_features,16,0.8,0.85,False,10299,37,0.0035925818040586466,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260916,iso,V1_official_features,17,0.85,0.9,False,10299,88,0.008544518885328672,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260916,iso,V1_official_features,18,0.9,0.95,False,10299,115,0.011166132634236334,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260916,iso,V1_official_features,19,0.95,1.0,True,10299,9883,0.959607728905719,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260916,raw,V1_official_features,0,0.0,0.05,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260916,raw,V1_official_features,1,0.05,0.1,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,hist_gradient_boosting,sample_mixed,20260916,raw,V1_official_features,2,0.1,0.15,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
