family,scope,dataset_scope,model_scope,effect,estimand,kind,n_subjects_total,n_subjects_available,n_subjects_unavailable,n_datasets_total,n_datasets_available,n_seeds_expected,n_models_expected,n_models_available_min,n_models_available_max,model_availability_policy,n_seeds_available_min,n_seeds_available_max,draws,estimate,ci_low,ci_high,n_subjects,n_datasets,sign_flip_two_sided_p,undefined_reason,estimand_population,holm_adjusted_p,multiplicity_family,n_hypotheses_planned,n_hypotheses_testable
expanded_secondary,model_dataset,uci_har,hist_gradient_boosting,calibration_iso_macro_f1,calibration_iso_macro_f1,contrast,30,30,0,1,1,10,1,1,1,all_required_models,10,10,5000,-0.001304265505808974,-0.008258341261157367,0.0057764235077750374,30,1,0.7212557488502299,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,1.0,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,uci_har,cnn1d,calibration_iso_macro_f1,calibration_iso_macro_f1,contrast,30,30,0,1,1,10,1,1,1,all_required_models,10,10,5000,-0.004210695697881706,-0.015268403048955853,0.005981248705404845,30,1,0.4423115376924615,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,1.0,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,wisdm_watch_accel,logistic,calibration_iso_macro_f1,calibration_iso_macro_f1,contrast,50,50,0,1,1,10,1,1,1,all_required_models,10,10,5000,-0.010843174785219584,-0.014123348964852747,-0.007452172719304292,50,1,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.05398920215956808,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,wisdm_watch_accel,random_forest,calibration_iso_macro_f1,calibration_iso_macro_f1,contrast,50,50,0,1,1,10,1,1,1,all_required_models,10,10,5000,-0.0100714642466844,-0.014257767951463362,-0.006137170566551397,50,1,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.05398920215956808,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,wisdm_watch_accel,extra_trees,calibration_iso_macro_f1,calibration_iso_macro_f1,contrast,50,50,0,1,1,10,1,1,1,all_required_models,10,10,5000,-0.009501602406096854,-0.013567598283267809,-0.005576759086541681,50,1,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.05398920215956808,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,wisdm_watch_accel,hist_gradient_boosting,calibration_iso_macro_f1,calibration_iso_macro_f1,contrast,50,50,0,1,1,10,1,1,1,all_required_models,10,10,5000,-0.004589278011702117,-0.007956879219649377,-0.001235215920608767,50,1,0.009998000399920015,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.9698060387922415,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,wisdm_watch_accel,cnn1d,calibration_iso_macro_f1,calibration_iso_macro_f1,contrast,50,50,0,1,1,10,1,1,1,all_required_models,10,10,5000,0.011288934836212064,0.006326820431678273,0.016201609809907223,50,1,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.05398920215956808,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model,all,logistic,calibration_temp_brier,calibration_temp_brier,contrast,80,80,0,2,2,10,1,1,1,all_required_models,10,10,5000,0.02449720359634154,0.007829442063233666,0.039740265079663065,80,2,0.004799040191961607,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.48950209958008395,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model,all,random_forest,calibration_temp_brier,calibration_temp_brier,contrast,80,80,0,2,2,10,1,1,1,all_required_models,10,10,5000,0.027059908735461664,0.014305138802253712,0.04027996114575258,80,2,0.0007998400319936012,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.08798240351929613,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model,all,extra_trees,calibration_temp_brier,calibration_temp_brier,contrast,80,80,0,2,2,10,1,1,1,all_required_models,10,10,5000,0.018377660452345203,0.0037500199758294757,0.03302581645024874,80,2,0.0627874425114977,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,1.0,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model,all,hist_gradient_boosting,calibration_temp_brier,calibration_temp_brier,contrast,80,80,0,2,2,10,1,1,1,all_required_models,10,10,5000,-0.02938074206461585,-0.04066301009809405,-0.019518130904931996,80,2,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.05398920215956808,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model,all,cnn1d,calibration_temp_brier,calibration_temp_brier,contrast,80,80,0,2,2,10,1,1,1,all_required_models,10,10,5000,0.014275462260676485,0.002200629059377715,0.0253647786437758,80,2,0.016996600679864027,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,1.0,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,uci_har,logistic,calibration_temp_brier,calibration_temp_brier,contrast,30,30,0,1,1,10,1,1,1,all_required_models,10,10,5000,0.0008285409311184028,-0.0026058177841353234,0.0046121405528710396,30,1,0.6530693861227754,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,1.0,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,uci_har,random_forest,calibration_temp_brier,calibration_temp_brier,contrast,30,30,0,1,1,10,1,1,1,all_required_models,10,10,5000,-0.021054521819947113,-0.02798357981545131,-0.013698322412586667,30,1,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.05398920215956808,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,uci_har,extra_trees,calibration_temp_brier,calibration_temp_brier,contrast,30,30,0,1,1,10,1,1,1,all_required_models,10,10,5000,-0.04218235059252958,-0.05247039654287022,-0.031136860423578633,30,1,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.05398920215956808,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,uci_har,hist_gradient_boosting,calibration_temp_brier,calibration_temp_brier,contrast,30,30,0,1,1,10,1,1,1,all_required_models,10,10,5000,-0.00940905766052353,-0.014545084954580758,-0.00459752617126869,30,1,0.001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.21195760847830433,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,uci_har,cnn1d,calibration_temp_brier,calibration_temp_brier,contrast,30,30,0,1,1,10,1,1,1,all_required_models,10,10,5000,0.0034940813499683564,-0.0021500046339329153,0.009340454030278658,30,1,0.2483503299340132,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,1.0,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,wisdm_watch_accel,logistic,calibration_temp_brier,calibration_temp_brier,contrast,50,50,0,1,1,10,1,1,1,all_required_models,10,10,5000,0.04816586626156468,0.01535746282101886,0.07752286085039731,50,1,0.005198960207958408,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.5250949810037993,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,wisdm_watch_accel,random_forest,calibration_temp_brier,calibration_temp_brier,contrast,50,50,0,1,1,10,1,1,1,all_required_models,10,10,5000,0.07517433929087045,0.05003932297622578,0.09999470712007143,50,1,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.05398920215956808,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,wisdm_watch_accel,extra_trees,calibration_temp_brier,calibration_temp_brier,contrast,50,50,0,1,1,10,1,1,1,all_required_models,10,10,5000,0.07893767149721999,0.051473589248363545,0.10639479355398199,50,1,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.05398920215956808,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,wisdm_watch_accel,hist_gradient_boosting,calibration_temp_brier,calibration_temp_brier,contrast,50,50,0,1,1,10,1,1,1,all_required_models,10,10,5000,-0.04935242646870817,-0.0724465200857874,-0.030535736978457028,50,1,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.05398920215956808,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,wisdm_watch_accel,cnn1d,calibration_temp_brier,calibration_temp_brier,contrast,50,50,0,1,1,10,1,1,1,all_required_models,10,10,5000,0.025056843171384614,0.0009896274014159648,0.0459157806322459,50,1,0.030193961207758448,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,1.0,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model,all,logistic,calibration_temp_ece_15,calibration_temp_ece_15,contrast,80,80,0,2,2,10,1,1,1,all_required_models,10,10,5000,0.050441457880416145,0.02753363206510216,0.07228647992977272,80,2,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.05398920215956808,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model,all,random_forest,calibration_temp_ece_15,calibration_temp_ece_15,contrast,80,80,0,2,2,10,1,1,1,all_required_models,10,10,5000,0.013029014929614672,-0.0036959208307202644,0.029970927227792488,80,2,0.28314337132573486,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,1.0,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model,all,extra_trees,calibration_temp_ece_15,calibration_temp_ece_15,contrast,80,80,0,2,2,10,1,1,1,all_required_models,10,10,5000,-0.008474628572771557,-0.027110056529158252,0.010861268419302727,80,2,0.5688862227554489,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,1.0,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model,all,hist_gradient_boosting,calibration_temp_ece_15,calibration_temp_ece_15,contrast,80,80,0,2,2,10,1,1,1,all_required_models,10,10,5000,-0.03188110541781036,-0.04547448941316663,-0.018628671330680944,80,2,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.05398920215956808,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model,all,cnn1d,calibration_temp_ece_15,calibration_temp_ece_15,contrast,80,80,0,2,2,10,1,1,1,all_required_models,10,10,5000,0.02787126832891586,0.012787687546936117,0.04246946617146545,80,2,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.05398920215956808,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,uci_har,logistic,calibration_temp_ece_15,calibration_temp_ece_15,contrast,30,30,0,1,1,10,1,1,1,all_required_models,10,10,5000,0.010399737575253603,0.001057448644369996,0.021022745574926005,30,1,0.054789042191561686,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,1.0,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,uci_har,random_forest,calibration_temp_ece_15,calibration_temp_ece_15,contrast,30,30,0,1,1,10,1,1,1,all_required_models,10,10,5000,-0.06082753281552849,-0.07417102937254084,-0.04573015510580781,30,1,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.05398920215956808,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,uci_har,extra_trees,calibration_temp_ece_15,calibration_temp_ece_15,contrast,30,30,0,1,1,10,1,1,1,all_required_models,10,10,5000,-0.10424422479247597,-0.12270221774756145,-0.08377636665274767,30,1,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.05398920215956808,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,uci_har,hist_gradient_boosting,calibration_temp_ece_15,calibration_temp_ece_15,contrast,30,30,0,1,1,10,1,1,1,all_required_models,10,10,5000,-0.002428191541823969,-0.010937821403315989,0.006157665128638288,30,1,0.5778844231153769,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,1.0,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,uci_har,cnn1d,calibration_temp_ece_15,calibration_temp_ece_15,contrast,30,30,0,1,1,10,1,1,1,all_required_models,10,10,5000,0.012666328305549894,0.000805512637313407,0.025231085435053858,30,1,0.0637872425514897,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,1.0,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,wisdm_watch_accel,logistic,calibration_temp_ece_15,calibration_temp_ece_15,contrast,50,50,0,1,1,10,1,1,1,all_required_models,10,10,5000,0.09048317818557869,0.045642069963427824,0.13296070730036996,50,1,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.05398920215956808,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,wisdm_watch_accel,random_forest,calibration_temp_ece_15,calibration_temp_ece_15,contrast,50,50,0,1,1,10,1,1,1,all_required_models,10,10,5000,0.08688556267475783,0.05578454034430387,0.11798617558500377,50,1,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.05398920215956808,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,wisdm_watch_accel,extra_trees,calibration_temp_ece_15,calibration_temp_ece_15,contrast,50,50,0,1,1,10,1,1,1,all_required_models,10,10,5000,0.08729496764693286,0.054401869360231093,0.12021082737885881,50,1,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.05398920215956808,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,wisdm_watch_accel,hist_gradient_boosting,calibration_temp_ece_15,calibration_temp_ece_15,contrast,50,50,0,1,1,10,1,1,1,all_required_models,10,10,5000,-0.06133401929379676,-0.08791060887607514,-0.03655174516146183,50,1,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.05398920215956808,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,wisdm_watch_accel,cnn1d,calibration_temp_ece_15,calibration_temp_ece_15,contrast,50,50,0,1,1,10,1,1,1,all_required_models,10,10,5000,0.043076208352281826,0.015347308536548846,0.06924211153487349,50,1,0.003599280143971206,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.3707258548290342,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model,all,logistic,calibration_temp_macro_f1,calibration_temp_macro_f1,contrast,80,80,0,2,2,10,1,1,1,all_required_models,10,10,5000,0.0,0.0,0.0,80,2,1.0,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,1.0,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model,all,random_forest,calibration_temp_macro_f1,calibration_temp_macro_f1,contrast,80,80,0,2,2,10,1,1,1,all_required_models,10,10,5000,0.0,0.0,0.0,80,2,1.0,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,1.0,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model,all,extra_trees,calibration_temp_macro_f1,calibration_temp_macro_f1,contrast,80,80,0,2,2,10,1,1,1,all_required_models,10,10,5000,0.0,0.0,0.0,80,2,1.0,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,1.0,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model,all,hist_gradient_boosting,calibration_temp_macro_f1,calibration_temp_macro_f1,contrast,80,80,0,2,2,10,1,1,1,all_required_models,10,10,5000,0.0,0.0,0.0,80,2,1.0,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,1.0,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model,all,cnn1d,calibration_temp_macro_f1,calibration_temp_macro_f1,contrast,80,80,0,2,2,10,1,1,1,all_required_models,10,10,5000,0.0,0.0,0.0,80,2,1.0,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,1.0,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,uci_har,logistic,calibration_temp_macro_f1,calibration_temp_macro_f1,contrast,30,30,0,1,1,10,1,1,1,all_required_models,10,10,5000,0.0,0.0,0.0,30,1,1.0,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,1.0,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,uci_har,random_forest,calibration_temp_macro_f1,calibration_temp_macro_f1,contrast,30,30,0,1,1,10,1,1,1,all_required_models,10,10,5000,0.0,0.0,0.0,30,1,1.0,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,1.0,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,uci_har,extra_trees,calibration_temp_macro_f1,calibration_temp_macro_f1,contrast,30,30,0,1,1,10,1,1,1,all_required_models,10,10,5000,0.0,0.0,0.0,30,1,1.0,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,1.0,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,uci_har,hist_gradient_boosting,calibration_temp_macro_f1,calibration_temp_macro_f1,contrast,30,30,0,1,1,10,1,1,1,all_required_models,10,10,5000,0.0,0.0,0.0,30,1,1.0,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,1.0,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,uci_har,cnn1d,calibration_temp_macro_f1,calibration_temp_macro_f1,contrast,30,30,0,1,1,10,1,1,1,all_required_models,10,10,5000,0.0,0.0,0.0,30,1,1.0,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,1.0,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,wisdm_watch_accel,logistic,calibration_temp_macro_f1,calibration_temp_macro_f1,contrast,50,50,0,1,1,10,1,1,1,all_required_models,10,10,5000,0.0,0.0,0.0,50,1,1.0,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,1.0,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,wisdm_watch_accel,random_forest,calibration_temp_macro_f1,calibration_temp_macro_f1,contrast,50,50,0,1,1,10,1,1,1,all_required_models,10,10,5000,0.0,0.0,0.0,50,1,1.0,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,1.0,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,wisdm_watch_accel,extra_trees,calibration_temp_macro_f1,calibration_temp_macro_f1,contrast,50,50,0,1,1,10,1,1,1,all_required_models,10,10,5000,0.0,0.0,0.0,50,1,1.0,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,1.0,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,wisdm_watch_accel,hist_gradient_boosting,calibration_temp_macro_f1,calibration_temp_macro_f1,contrast,50,50,0,1,1,10,1,1,1,all_required_models,10,10,5000,0.0,0.0,0.0,50,1,1.0,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,1.0,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
expanded_secondary,model_dataset,wisdm_watch_accel,cnn1d,calibration_temp_macro_f1,calibration_temp_macro_f1,contrast,50,50,0,1,1,10,1,1,1,all_required_models,10,10,5000,0.0,0.0,0.0,50,1,1.0,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,1.0,all_reported_expanded_secondary_contrasts_including_supplementary_scopes,270,270
temporal_overlap_supplement,model,all,cnn1d,leakage_reduced_protocol_brier,leakage_reduced_protocol_brier,contrast,30,30,0,1,1,1,1,1,1,all_required_models,1,1,5000,0.056265365000050666,0.028810475380338173,0.09237638818905525,30,1,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.009598080383923215,all_temporal_overlap_supplement_contrasts,48,48
temporal_overlap_supplement,model,all,extra_trees,leakage_reduced_protocol_brier,leakage_reduced_protocol_brier,contrast,30,30,0,1,1,1,1,1,1,all_required_models,1,1,5000,0.02962056062326118,0.02344023171730819,0.036555079256695086,30,1,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.009598080383923215,all_temporal_overlap_supplement_contrasts,48,48
temporal_overlap_supplement,model,all,hist_gradient_boosting,leakage_reduced_protocol_brier,leakage_reduced_protocol_brier,contrast,30,30,0,1,1,1,1,1,1,all_required_models,1,1,5000,0.04644530784063423,0.02613158823427241,0.07019878136008886,30,1,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.009598080383923215,all_temporal_overlap_supplement_contrasts,48,48
temporal_overlap_supplement,model,all,logistic,leakage_reduced_protocol_brier,leakage_reduced_protocol_brier,contrast,30,30,0,1,1,1,1,1,1,all_required_models,1,1,5000,0.0231110494699417,0.013241629353810116,0.03485344856916129,30,1,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.009598080383923215,all_temporal_overlap_supplement_contrasts,48,48
temporal_overlap_supplement,model,all,random_forest,leakage_reduced_protocol_brier,leakage_reduced_protocol_brier,contrast,30,30,0,1,1,1,1,1,1,all_required_models,1,1,5000,0.029961536486211682,0.022543075131510375,0.03845153861726449,30,1,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.009598080383923215,all_temporal_overlap_supplement_contrasts,48,48
temporal_overlap_supplement,model_dataset,uci_har,cnn1d,leakage_reduced_protocol_brier,leakage_reduced_protocol_brier,contrast,30,30,0,1,1,1,1,1,1,all_required_models,1,1,5000,0.056265365000050666,0.028810475380338173,0.09237638818905525,30,1,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.009598080383923215,all_temporal_overlap_supplement_contrasts,48,48
temporal_overlap_supplement,model_dataset,uci_har,extra_trees,leakage_reduced_protocol_brier,leakage_reduced_protocol_brier,contrast,30,30,0,1,1,1,1,1,1,all_required_models,1,1,5000,0.02962056062326118,0.02344023171730819,0.036555079256695086,30,1,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.009598080383923215,all_temporal_overlap_supplement_contrasts,48,48
temporal_overlap_supplement,model_dataset,uci_har,hist_gradient_boosting,leakage_reduced_protocol_brier,leakage_reduced_protocol_brier,contrast,30,30,0,1,1,1,1,1,1,all_required_models,1,1,5000,0.04644530784063423,0.02613158823427241,0.07019878136008886,30,1,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.009598080383923215,all_temporal_overlap_supplement_contrasts,48,48
temporal_overlap_supplement,model_dataset,uci_har,logistic,leakage_reduced_protocol_brier,leakage_reduced_protocol_brier,contrast,30,30,0,1,1,1,1,1,1,all_required_models,1,1,5000,0.0231110494699417,0.013241629353810116,0.03485344856916129,30,1,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.009598080383923215,all_temporal_overlap_supplement_contrasts,48,48
temporal_overlap_supplement,model_dataset,uci_har,random_forest,leakage_reduced_protocol_brier,leakage_reduced_protocol_brier,contrast,30,30,0,1,1,1,1,1,1,all_required_models,1,1,5000,0.029961536486211682,0.022543075131510375,0.03845153861726449,30,1,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.009598080383923215,all_temporal_overlap_supplement_contrasts,48,48
temporal_overlap_supplement,model,all,cnn1d,leakage_reduced_protocol_ece_15,leakage_reduced_protocol_ece_15,contrast,30,30,0,1,1,1,1,1,1,all_required_models,1,1,5000,0.03176370568347735,0.019298311154300578,0.04862028319897457,30,1,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.009598080383923215,all_temporal_overlap_supplement_contrasts,48,48
temporal_overlap_supplement,model,all,extra_trees,leakage_reduced_protocol_ece_15,leakage_reduced_protocol_ece_15,contrast,30,30,0,1,1,1,1,1,1,all_required_models,1,1,5000,0.006631178234732821,-0.0005693029352523325,0.01303977800013411,30,1,0.07098580283943211,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.28394321135772843,all_temporal_overlap_supplement_contrasts,48,48
temporal_overlap_supplement,model,all,hist_gradient_boosting,leakage_reduced_protocol_ece_15,leakage_reduced_protocol_ece_15,contrast,30,30,0,1,1,1,1,1,1,all_required_models,1,1,5000,0.021929394065909817,0.011674937411374205,0.03402270134797838,30,1,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.009598080383923215,all_temporal_overlap_supplement_contrasts,48,48
temporal_overlap_supplement,model,all,logistic,leakage_reduced_protocol_ece_15,leakage_reduced_protocol_ece_15,contrast,30,30,0,1,1,1,1,1,1,all_required_models,1,1,5000,0.008284752676198338,0.0033148504503255414,0.014144946250656158,30,1,0.0033993201359728054,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.020395920815836834,all_temporal_overlap_supplement_contrasts,48,48
temporal_overlap_supplement,model,all,random_forest,leakage_reduced_protocol_ece_15,leakage_reduced_protocol_ece_15,contrast,30,30,0,1,1,1,1,1,1,all_required_models,1,1,5000,0.002431828898847022,-0.0032494597360440197,0.008076471739464778,30,1,0.40411917616476706,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.8082383523295341,all_temporal_overlap_supplement_contrasts,48,48
temporal_overlap_supplement,model_dataset,uci_har,cnn1d,leakage_reduced_protocol_ece_15,leakage_reduced_protocol_ece_15,contrast,30,30,0,1,1,1,1,1,1,all_required_models,1,1,5000,0.03176370568347735,0.019298311154300578,0.04862028319897457,30,1,0.0001999600079984003,defined,available participants within each dataset; model_availability_policy explicitly recorded; available repeated-seed values averaged within model,0.009598080383923215,all_temporal_overlap_supplement_contrasts,48,48
